time,x,y,z,vx,vy,vz,ax,ay,az,P1,P2,P3,P4,Pt1,Pt2,Pt3,Pt4,L2_dyn,L3_dyn,Pe1,Pe2,Pe3,Pe4
1.37,3.3329693999882366,4.0,0.0,-0.4999999999993343,0.0,0.0,-3.316791286067655e-11,0.0,0.0,802.4580000018534,802.4579999981465,802.4579999981465,802.4580000018534,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000018534,802.4579999981465,802.4579999981465,802.4580000018534
1.4500000000000002,3.2929693999882472,4.0,0.0,-0.4999999999998672,0.0,0.0,-6.661338147750939e-12,0.0,0.0,802.4580000003722,802.4579999996278,802.4579999996278,802.4580000003722,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000003722,802.4579999996278,802.4579999996278,802.4580000003722
1.535,3.250469399988249,4.0,0.0,-0.4999999999999788,0.0,0.0,-1.3133285308948174e-12,0.0,0.0,802.4580000000734,802.4579999999265,802.4579999999265,802.4580000000734,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000734,802.4579999999265,802.4579999999265,802.4580000000734
1.6150000000000002,3.210469399988249,4.0,0.0,-0.4999999999999949,0.0,0.0,-2.005340338229189e-13,0.0,0.0,802.4580000000112,802.4579999999887,802.4579999999887,802.4580000000112,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000112,802.4579999999887,802.4579999999887,802.4580000000112
1.6950000000000005,3.1704693999882494,4.0,0.0,-0.5000000000000004,0.0,0.0,-6.938893903907228e-14,0.0,0.0,802.4580000000038,802.4579999999961,802.4579999999961,802.4580000000038,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000038,802.4579999999961,802.4579999999961,802.4580000000038
1.7750000000000004,3.1304693999882494,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
1.8600000000000003,3.0879693999882494,4.0,0.0,-0.4999999999999998,0.0,0.0,7.836868409118751e-15,0.0,0.0,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995
1.9400000000000004,3.0479693999882493,4.0,0.0,-0.5000000000000004,0.0,0.0,-8.326672684688674e-15,0.0,0.0,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004
2.0250000000000004,3.0054693999882494,4.0,0.0,-0.4999999999999998,0.0,0.0,7.836868409118751e-15,0.0,0.0,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995
2.1050000000000004,2.9654693999882493,4.0,0.0,-0.5000000000000004,0.0,0.0,-8.326672684688674e-15,0.0,0.0,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004
2.1850000000000005,2.9254693999882493,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
2.265000000000001,2.8854693999882493,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
2.3450000000000006,2.845469399988249,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
2.4250000000000007,2.805469399988249,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
2.5100000000000007,2.762969399988249,4.0,0.0,-0.4999999999999998,0.0,0.0,7.836868409118751e-15,0.0,0.0,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4579999999995,802.4580000000004,802.4580000000004,802.4579999999995
2.5900000000000007,2.722969399988249,4.0,0.0,-0.5000000000000004,0.0,0.0,-8.326672684688674e-15,0.0,0.0,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000004,802.4579999999995,802.4579999999995,802.4580000000004
2.670000000000001,2.682969399988249,4.0,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,802.458,802.458,802.458,802.458,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.458,802.458,802.458,802.458
2.745000000000001,2.645469399988249,4.0,0.0,-0.5000000000000012,0.0,0.0,-1.0362081563168127e-14,0.0,0.0,802.4580000000005,802.4579999999994,802.4579999999994,802.4580000000005,0.0,0.0,0.0,0.0,0.0,0.17078239608801954,802.4580000000005,802.4579999999994,802.4579999999994,802.4580000000005
