time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
154.09600000000162,2.556423195932063,3.8861540630169165,0.0,-0.4502200373131815,0.21993079580859276,0.0,0.048098962070197704,-0.022028324900280616,0.0,-0.004817604431703315,0.0022063626967105954,0.0
154.11200000000161,2.5492319689680074,3.889667325521481,0.0,-0.44945168525348245,0.21957890653528933,0.0,0.0480220037311907,-0.021993079581464348,0.0,-0.004809896187937812,0.0022028324260167653,0.0
154.1280000000016,2.5420530159670944,3.8931749668060385,0.0,-0.44868456255706124,0.21922758028483647,0.0,0.047945168526325466,-0.021957890653304113,0.0,-0.0048022003040770755,0.0021993080100146667,0.0
154.1440000000016,2.534886317290983,3.896676995864541,0.0,-0.4479186672569635,0.2188768161563992,0.0,0.047868456256108805,-0.021922758027329015,0.0,-0.0047945168885413225,0.0021957891234436477,0.0
154.1600000000016,2.527731853332753,3.9001734216765493,0.0,-0.4471539973893712,0.21852661325053035,0.0,0.04779186672451696,-0.02188768161680288,0.0,-0.004786845724490119,0.002192275657883491,0.0
154.17600000000158,2.5205896045168563,3.9036642532072587,0.0,-0.4463905509935473,0.21817697066933706,0.0,0.047715399738995634,-0.02185266132458119,0.0,-0.004779186595083029,0.0021887682638555006,0.0
154.19200000000157,2.513459551299065,3.907149499407519,0.0,-0.44562832611194647,0.2178278875162587,0.0,0.04763905510005162,-0.021817697067397224,0.0,-0.0047715399340009235,0.002185266073997938,0.0
154.20800000000156,2.5063416741664226,3.9106291692138586,0.0,-0.4448673207901599,0.21747936289623349,0.0,0.047562832611661165,-0.02178278875157591,0.0,-0.004763905524403367,0.0021817697388321067,0.0
154.22400000000155,2.499235953637192,3.9141032715485085,0.0,-0.4441075330769151,0.21713139591561514,0.0,0.04748673207780052,-0.021747936288646352,0.0,-0.004756283366290359,0.002178278933097355,0.0
154.24000000000154,2.492142370260808,3.917571815319423,0.0,-0.4433489610239927,0.21678398568214519,0.0,0.0474107533076501,-0.021713139591872377,0.0,-0.004748673134401249,0.002174793548373466,0.0
